lat,lon,fishing_hours
-16.3,-74.2,2.4716
-13.1,-77.9,2.4705
-8.0,-80.9,2.4685
-8.5,-82.0,2.4677
-17.6,-84.4,2.4672
-15.3,-77.5,2.4652000000000003
-3.1,-83.6,2.4649
-5.7,-81.1,2.4619
-8.4,-85.0,2.4597
-1.4,-85.1,2.4594
-20.0,-80.4,2.4588
-2.2,-81.1,2.4575
-15.0,-75.7,2.4546
-15.2,-77.2,2.4533
-17.4,-75.3,2.4526000000000003
-2.2,-81.9,2.4504
-18.8,-79.2,2.4459
-18.8,-81.1,2.4452
-18.6,-82.6,2.4431
-4.0,-85.0,2.4426
-19.1,-70.6,2.4424
-9.6,-80.6,2.4416
-12.2,-79.3,2.4415
-19.3,-81.5,2.4413
-8.0,-85.6,2.4394
-7.1,-80.3,2.4349
-17.9,-82.1,2.4346
-18.6,-81.8,2.4333
-19.6,-80.7,2.4314999999999998
-16.1,-74.3,2.4299
-18.5,-81.0,2.4293
-14.4,-77.6,2.4284999999999997
-19.1,-74.5,2.4255
-1.7,-84.4,2.4252000000000002
-14.5,-79.7,2.4222
-16.4,-74.0,2.4215
-18.6,-85.1,2.4213
-19.5,-79.7,2.4202
-11.6,-85.0,2.4175
-16.3,-74.6,2.4173999999999998
-10.5,-84.1,2.4166
-17.9,-85.8,2.4147
-19.5,-85.9,2.4137
-6.2,-81.4,2.4135
-15.6,-82.3,2.4124
-11.4,-84.1,2.4091
-19.3,-82.5,2.409
-9.3,-84.1,2.408
-17.9,-82.3,2.4049
-17.7,-74.2,2.4048
-14.0,-82.6,2.4024
-19.5,-81.8,2.4019
-7.7,-83.4,2.4019
-19.5,-70.4,2.4016
-11.5,-79.2,2.4013
-8.0,-86.0,2.4008
-16.5,-73.9,2.4007
-9.1,-81.4,2.4002
-18.2,-82.0,2.399
-12.1,-85.3,2.3977
-17.8,-83.2,2.3975
-19.3,-70.8,2.3966
-19.4,-85.8,2.3965
-10.8,-79.5,2.3965
-18.7,-84.8,2.396
-13.4,-78.3,2.3938
-12.6,-77.9,2.3937999999999997
-19.7,-85.9,2.3935
-19.0,-85.2,2.3935
-18.9,-76.5,2.3932
-1.1,-85.3,2.3931999999999998
-19.5,-81.4,2.3918
-7.6,-81.3,2.391
-15.1,-77.1,2.3894
-17.3,-77.3,2.3855
-14.9,-76.0,2.3850000000000002
-3.5,-82.7,2.3833
-3.3,-84.1,2.3827
-12.4,-79.0,2.3805
-11.5,-82.9,2.3771
-19.5,-84.7,2.3750999999999998
-7.9,-82.3,2.3744
-19.1,-80.7,2.3741000000000003
-19.6,-79.6,2.3735
-17.2,-72.5,2.3702
-7.5,-80.9,2.3696
-12.8,-77.9,2.3691
-18.2,-74.7,2.3685
-9.9,-79.9,2.3663
-17.0,-77.6,2.3644
-13.8,-82.1,2.3643
-18.6,-84.5,2.3597
-16.7,-82.8,2.3583
-20.0,-85.9,2.3552
-18.1,-86.0,2.353
-3.6,-82.9,2.3516
-17.0,-86.0,2.3502
-19.9,-80.6,2.3493
-3.9,-82.9,2.3402
-15.7,-81.7,2.3399
-17.0,-85.9,2.3382
-13.6,-79.6,2.3372
-19.4,-84.3,2.3359
-18.5,-85.4,2.3352
-8.0,-85.8,2.3347
-16.3,-76.2,2.3336
-19.7,-83.1,2.3326000000000002
-18.3,-85.7,2.3320000000000003
-18.4,-81.7,2.332
-7.6,-80.8,2.3302
-3.9,-83.9,2.3293
-18.9,-79.2,2.3269
-16.3,-82.1,2.3238
-6.1,-84.4,2.3236
-5.2,-81.4,2.3196
-14.6,-77.6,2.3179
-3.0,-83.5,2.3163
-5.4,-84.3,2.3158
-9.5,-80.7,2.3118000000000003
-13.2,-82.2,2.3097
-19.9,-71.0,2.3066
-17.7,-74.8,2.3043
-15.8,-77.2,2.3041
-19.1,-79.4,2.3032
-18.3,-83.3,2.303
-16.9,-73.1,2.3022
-19.9,-78.5,2.299
-12.3,-78.6,2.2972
-8.1,-85.4,2.2954999999999997
-19.6,-79.7,2.2938
-15.0,-76.7,2.2938
-8.5,-81.5,2.2936
-11.6,-82.9,2.2933
-17.1,-78.2,2.29
-19.8,-79.3,2.2896
-18.6,-83.7,2.2888
-5.7,-81.3,2.2849
-10.1,-84.3,2.2836
-14.9,-85.9,2.2833
-15.7,-76.2,2.2832
-3.8,-82.0,2.2813
-12.2,-82.9,2.2801
-9.4,-84.5,2.2766
-16.6,-74.9,2.2757
-17.6,-78.1,2.273
-17.0,-74.7,2.2697000000000003
-15.8,-75.2,2.2682
-19.6,-81.4,2.267
-19.9,-79.0,2.2664999999999997
-19.4,-84.0,2.2644
-18.5,-81.6,2.2576
-11.8,-82.6,2.2557
-18.3,-84.5,2.2554
-10.9,-80.7,2.2535
-17.6,-73.9,2.253
-10.9,-78.7,2.2501
-16.3,-82.7,2.2499000000000002
-10.5,-80.0,2.2469
-18.5,-73.8,2.2467
-19.6,-81.9,2.2463
-18.6,-76.9,2.2462999999999997
-10.4,-84.9,2.2462999999999997
-19.8,-80.0,2.2456
-18.1,-85.7,2.2449
-17.8,-72.7,2.2443
-19.6,-80.5,2.2420999999999998
-13.6,-80.5,2.2413
-16.9,-78.8,2.2407
-14.9,-78.0,2.2397
-3.8,-82.7,2.2388
-13.9,-82.1,2.2384000000000004
-19.0,-80.5,2.2348
-17.8,-72.4,2.2344
-18.0,-81.8,2.2326
-14.0,-82.3,2.2326
-9.2,-83.8,2.2325
-19.3,-85.3,2.2311
-18.9,-85.3,2.231
-17.6,-83.2,2.2298999999999998
-19.6,-80.9,2.2294
-17.4,-73.8,2.229
-18.5,-83.2,2.2273
-15.7,-77.5,2.2269
-11.7,-82.8,2.2255
-14.7,-83.6,2.2252
-19.1,-84.4,2.2245999999999997
-13.0,-79.4,2.2237
-6.6,-81.7,2.2229
-9.2,-84.4,2.2216
-19.0,-85.5,2.2182
-17.4,-72.9,2.2175000000000002
-14.3,-78.1,2.2162
-19.1,-85.4,2.2152
-15.3,-75.9,2.2149
-19.3,-85.8,2.214
-5.1,-82.3,2.2133
-18.2,-81.5,2.2123
-19.4,-85.6,2.2113
-19.3,-84.6,2.2113
-6.5,-81.7,2.2104
-10.6,-80.1,2.2094
-1.4,-82.4,2.209
-17.1,-83.2,2.2076000000000002
-3.3,-84.2,2.2074
-4.6,-82.3,2.2071
-18.9,-80.6,2.206
-19.1,-86.0,2.206
-19.1,-79.0,2.2049000000000003
-1.5,-85.1,2.204
-10.1,-85.5,2.2024
-4.5,-82.2,2.2005
-1.4,-82.8,2.2002
-15.2,-76.5,2.2
-12.4,-77.9,2.1994000000000002
-3.3,-81.8,2.1955
-3.9,-81.7,2.1934
-7.6,-82.0,2.1932
-9.6,-80.9,2.1902
-10.0,-84.9,2.1855
-16.8,-82.0,2.184
-19.3,-73.1,2.1824000000000003
-7.8,-86.0,2.1823
-1.7,-85.9,2.1821
-13.9,-82.5,2.1816000000000004
-11.7,-83.9,2.1754000000000002
-11.5,-78.7,2.1736
-19.1,-82.8,2.1726
-19.4,-79.6,2.1705
-8.4,-80.4,2.1691
-7.4,-81.3,2.1674
-12.2,-78.5,2.1652
-13.8,-79.9,2.1641
-16.8,-85.9,2.1624999999999996
-5.9,-81.4,2.1616
-11.0,-79.0,2.1604
-13.9,-77.1,2.1558
-1.8,-85.7,2.1516
-19.2,-84.9,2.1508
-18.1,-84.5,2.15
-11.6,-79.0,2.1499
-2.4,-82.1,2.1483
-18.8,-79.6,2.1468
-2.3,-86.0,2.1463
-18.9,-85.5,2.1452
-18.9,-80.5,2.1449
-18.3,-85.8,2.1435
-15.0,-76.0,2.1424
-13.6,-82.9,2.1421
-10.0,-83.7,2.1391
-11.2,-84.8,2.1383
-1.4,-81.8,2.1377
-20.0,-81.2,2.1368
-17.9,-81.9,2.1363
-19.1,-80.6,2.1358
-1.8,-84.9,2.134
-16.3,-82.0,2.1297
-17.8,-72.5,2.1296
-9.2,-80.8,2.1291
-15.9,-81.8,2.126
-8.0,-80.5,2.1249
-16.9,-85.9,2.1239999999999997
-9.8,-80.1,2.1205
-19.5,-79.5,2.1182
-19.4,-84.2,2.1173
-19.5,-80.6,2.1146000000000003
-4.2,-84.8,2.1144
-6.0,-84.3,2.1141
-1.6,-84.7,2.1132
-1.6,-85.2,2.1125
-17.8,-82.1,2.1124
-11.8,-82.9,2.1118
-16.4,-74.5,2.1099
-19.8,-78.9,2.1096
-18.2,-85.5,2.1093
-19.0,-80.8,2.1077000000000004
-8.5,-84.7,2.1066
-11.8,-79.8,2.1033
-17.7,-74.3,2.1031
-17.2,-82.9,2.1018
-1.4,-84.1,2.1007
-18.6,-79.4,2.0999
-5.9,-82.1,2.0982
-19.3,-70.6,2.0971
-1.5,-82.3,2.0958
-19.6,-83.3,2.0957
-4.1,-82.7,2.095
-4.5,-82.3,2.0927
-8.8,-81.5,2.0905
-18.8,-85.4,2.0853
-20.0,-78.9,2.0843
-18.4,-84.7,2.0818000000000003
-18.8,-84.4,2.0816
-13.4,-79.9,2.0769
-16.5,-82.8,2.0763
-17.5,-84.3,2.0761
-17.8,-82.4,2.0757
-17.9,-84.5,2.0754
-13.4,-77.9,2.0743
-14.3,-76.9,2.0743
-1.9,-85.0,2.0724
-18.1,-82.1,2.0709
-15.9,-82.4,2.0703
-17.6,-82.2,2.0691
-16.5,-75.9,2.0685000000000002
-11.7,-77.3,2.0682
-19.2,-81.3,2.066
-1.8,-84.2,2.0616
-16.7,-77.6,2.0613
-14.3,-76.8,2.0585
-19.2,-79.9,2.0571
-19.6,-85.1,2.0569
-18.2,-82.2,2.0563000000000002
-18.7,-84.9,2.0549
-5.0,-82.3,2.0541
-2.7,-80.6,2.0541
-2.4,-84.3,2.0505
-15.6,-75.1,2.05
-10.3,-84.3,2.0461
-2.3,-81.5,2.046
-19.3,-81.7,2.0441000000000003
-7.6,-80.4,2.0431999999999997
-6.7,-82.4,2.0413
-14.7,-76.0,2.0383
-5.0,-81.8,2.0382
-16.4,-83.0,2.0382
-9.5,-80.0,2.0360000000000005
-14.4,-82.6,2.035
-12.6,-79.8,2.0338000000000003
-19.0,-81.6,2.0311
-16.6,-82.8,2.0308
-18.2,-84.2,2.0305
-16.3,-74.4,2.0288
-18.9,-82.2,2.0287
-10.8,-83.7,2.0275999999999996
-15.8,-83.0,2.0258
-4.0,-82.8,2.0258
-18.9,-81.7,2.0255
-11.9,-85.4,2.0255
-18.2,-74.5,2.0238
-6.1,-81.2,2.0236
-16.3,-84.4,2.0188
-16.2,-75.8,2.0168
-20.0,-81.7,2.0124
-17.2,-78.7,2.011
-13.1,-78.4,2.0099
-20.0,-85.5,2.0096
-5.1,-82.4,2.0088
-6.8,-82.6,2.008
-11.0,-79.4,2.008
-1.2,-81.7,2.0052
-18.5,-82.9,2.0046
-16.2,-75.2,2.0029
-18.9,-74.0,2.0005
-18.4,-84.3,1.9974
-17.3,-78.4,1.9957
-3.4,-81.8,1.9927
-7.0,-81.3,1.9916
-8.9,-81.0,1.991
-11.5,-78.6,1.9902
-19.7,-80.6,1.9898999999999998
-2.5,-84.2,1.9897
-12.8,-78.6,1.985
-1.6,-83.6,1.9843
-19.7,-80.1,1.9837
-14.5,-79.0,1.9822
-16.8,-78.0,1.9766
-19.9,-79.9,1.9763000000000002
-12.3,-79.9,1.9744
-6.7,-80.6,1.9738
-7.8,-81.7,1.9724
-19.9,-85.8,1.9716
-15.1,-77.5,1.9708
-20.0,-84.0,1.97
-5.4,-83.5,1.9697
-9.3,-83.9,1.9691
-8.6,-81.2,1.9688
-11.5,-83.9,1.9675000000000002
-18.8,-72.8,1.9672
-17.9,-72.1,1.9632
-18.8,-84.3,1.9577
-12.0,-80.8,1.9561
-11.0,-77.7,1.9558
-14.0,-78.3,1.9547
-18.6,-72.4,1.9529
-14.0,-77.8,1.9519
-17.2,-74.4,1.9514999999999998
-1.1,-83.8,1.9508
-18.7,-81.3,1.9505
-15.0,-77.8,1.9502
-12.1,-78.6,1.9494
-11.2,-83.4,1.9493
-4.4,-82.4,1.9447
-11.2,-86.0,1.9444
-3.5,-84.5,1.9433
-12.2,-80.0,1.9433
-17.4,-85.8,1.9419
-14.4,-77.4,1.9394
-16.4,-85.2,1.9376
-19.1,-81.7,1.936
-19.2,-83.9,1.9359000000000002
-19.1,-84.7,1.9359
-5.9,-82.0,1.9341
-6.1,-81.3,1.9341
-16.4,-82.6,1.9341
-19.5,-79.4,1.9335
-19.9,-80.9,1.9333
-16.8,-74.7,1.9327
-18.4,-83.7,1.9325999999999999
-5.6,-82.5,1.9325
-10.4,-83.4,1.931
-16.7,-75.5,1.9309
-12.4,-76.9,1.9308
-9.2,-80.9,1.9274
-18.2,-84.6,1.9264999999999999
-3.9,-82.1,1.9255
-17.8,-82.6,1.9236
-4.2,-83.8,1.9222
-7.4,-81.7,1.9213
-20.0,-78.8,1.9207
-2.4,-81.8,1.9206
-6.0,-84.4,1.9205
-16.4,-82.8,1.9169
-5.7,-81.4,1.9169
-19.9,-86.0,1.9166
-19.7,-82.1,1.9160000000000001
-9.6,-84.0,1.9157
-19.9,-78.8,1.9144
-10.0,-80.8,1.9141
-17.5,-83.1,1.9141
-19.1,-83.6,1.911
-15.9,-76.3,1.9102
-10.7,-79.6,1.9089999999999998
-16.6,-85.6,1.9061
-11.6,-78.3,1.9039
-3.5,-80.6,1.9027
-16.6,-77.7,1.9008
-17.3,-78.3,1.9007
-1.6,-86.0,1.9
-17.8,-78.1,1.8992999999999998
-18.5,-82.7,1.8974
-4.6,-82.9,1.8966
-17.0,-82.0,1.8933
-18.0,-82.0,1.893
-19.6,-81.1,1.8893000000000002
-7.8,-79.5,1.8880000000000001
-12.1,-82.9,1.8832
-18.9,-79.5,1.8813
-9.2,-84.1,1.878
-2.4,-84.1,1.8777
-18.1,-82.9,1.8761
-3.7,-83.1,1.8713
-3.8,-83.0,1.87
-5.3,-84.4,1.8699000000000001
-18.8,-81.2,1.8699
-16.4,-74.9,1.8697
-18.6,-80.1,1.8685
-16.9,-86.0,1.8669
-17.8,-73.0,1.8649
-16.5,-83.6,1.8641
-2.6,-82.1,1.8636
-19.4,-85.5,1.863
-14.3,-82.4,1.8622
-17.7,-72.9,1.8613
-3.5,-84.2,1.8611
-13.1,-79.4,1.86
-16.7,-75.2,1.8577
-16.9,-85.6,1.8575
-16.5,-75.8,1.8571
-6.8,-85.0,1.8535
-15.6,-81.8,1.8516
-13.0,-82.9,1.8513
-15.5,-76.1,1.8511
-5.2,-82.0,1.8508
-18.2,-82.7,1.8507
-14.7,-77.6,1.8501999999999998
-13.2,-77.8,1.8491
-18.7,-85.6,1.846
-15.0,-78.4,1.843
-12.0,-85.3,1.8419
-6.9,-80.5,1.8416
-11.3,-79.7,1.8413
-19.5,-84.0,1.8399
-19.1,-81.3,1.8397999999999999
-18.8,-86.0,1.8385
-8.1,-84.6,1.8374
-19.1,-84.1,1.8373
-15.0,-77.9,1.8366
-19.1,-81.6,1.8349
-11.2,-83.3,1.8327
-11.0,-80.3,1.8311
-17.2,-75.2,1.8311
-15.6,-77.6,1.8308
-17.4,-77.3,1.8302
-18.1,-72.2,1.8299
-19.9,-70.3,1.8291
-5.4,-83.7,1.8272
-13.8,-78.1,1.8258
-20.0,-82.6,1.8254
-15.5,-76.0,1.8249
-16.3,-83.4,1.8238
-15.0,-76.3,1.8205
-4.4,-85.0,1.82
-15.1,-76.2,1.8155
-7.9,-84.3,1.8133
-19.8,-81.1,1.8105
-18.0,-84.3,1.8105
-19.0,-74.7,1.8066
-19.8,-78.8,1.8058
-16.8,-85.6,1.8047
-19.6,-74.8,1.8040999999999998
-14.8,-77.3,1.8027
-19.9,-79.2,1.8013
-1.1,-85.4,1.8007
-20.0,-85.8,1.8004000000000002
-9.3,-81.4,1.8004
-16.8,-74.6,1.7991000000000001
-5.5,-84.6,1.7962
-18.5,-81.7,1.7933
-5.8,-81.7,1.7919
-12.6,-78.1,1.7915
-19.3,-71.0,1.7902
-18.8,-82.9,1.7895
-2.7,-83.9,1.788
-8.7,-84.1,1.788
-18.2,-82.3,1.7861
-14.9,-78.6,1.7857
-13.2,-79.5,1.7852
-9.6,-80.4,1.7847
-19.6,-79.0,1.7846000000000002
-8.0,-82.2,1.7843
-1.2,-81.3,1.7843
-17.2,-81.9,1.784
-5.4,-83.4,1.7836
-16.6,-86.0,1.7832
-13.7,-79.2,1.783
-9.8,-83.9,1.783
-1.5,-85.6,1.7812999999999999
-10.8,-85.3,1.7810000000000001
-18.0,-86.0,1.7802
-19.2,-84.4,1.7797
-16.5,-78.1,1.7791
-3.7,-82.5,1.7788
-1.6,-85.0,1.7772999999999999
-16.7,-75.4,1.7766
-7.0,-82.1,1.7752
-18.2,-85.9,1.7747
-17.3,-72.8,1.7741
-2.7,-83.2,1.7741
-12.4,-79.5,1.7738
-18.3,-80.2,1.7733
-18.5,-83.0,1.7715999999999998
-10.0,-82.7,1.7694
-19.8,-83.3,1.7686
-17.6,-73.4,1.7668
-9.3,-82.2,1.7655
-10.6,-82.7,1.7611
-19.7,-84.0,1.7605
-18.6,-70.8,1.7605
-7.0,-80.5,1.7575
-18.3,-83.4,1.7568
-17.0,-74.6,1.756
-3.9,-84.4,1.7552
-15.0,-82.7,1.7534999999999998
-15.5,-77.1,1.7505
-17.5,-82.9,1.7502
-1.2,-84.5,1.7497
-10.1,-84.9,1.7491
-15.3,-77.2,1.7491
-18.4,-81.8,1.748
-10.5,-82.8,1.7475
-7.1,-81.5,1.7475
-12.7,-78.9,1.7469
-2.8,-83.9,1.7463
-13.2,-77.4,1.7454
-13.3,-78.3,1.7438
-10.9,-81.4,1.7416
-17.0,-75.1,1.7413
-11.4,-84.3,1.7401
-12.9,-79.7,1.7388
-5.7,-81.8,1.7385
-10.8,-80.8,1.7376999999999998
-14.2,-78.9,1.7369
-3.0,-83.7,1.7352
-17.6,-73.0,1.7352
-16.0,-81.5,1.7352
-18.6,-73.1,1.7351999999999999
-16.9,-82.4,1.7347
-19.4,-81.3,1.733
-15.4,-75.8,1.733
-17.0,-83.2,1.7316
-11.8,-79.2,1.7305
-13.7,-77.2,1.7297
-8.6,-82.3,1.7283
-18.3,-81.6,1.7282
-19.0,-77.2,1.7276
-11.6,-79.1,1.7266
-19.8,-79.8,1.7266
-16.2,-81.5,1.7258
-8.6,-84.9,1.7252
-18.1,-84.6,1.7233
-5.5,-83.1,1.7224
-6.8,-82.0,1.7221
-20.0,-82.4,1.7184
-16.8,-78.4,1.7183
-19.2,-85.2,1.7177
-1.5,-82.8,1.7169
-6.8,-83.1,1.7144
-18.7,-81.1,1.7141
-17.8,-73.2,1.7138
-15.6,-83.3,1.713
-1.8,-81.3,1.7105000000000001
-17.0,-73.2,1.7096
-11.8,-85.2,1.7091
-5.3,-81.8,1.7088
-14.0,-77.0,1.7086
-5.5,-83.0,1.7075
-19.9,-78.7,1.7065
-1.9,-84.8,1.7061
-16.7,-85.8,1.7058
-17.3,-81.8,1.7052
-1.5,-82.4,1.7031999999999998
-18.9,-85.2,1.7024
-19.1,-75.1,1.7008
-19.2,-85.8,1.7005
-19.6,-85.4,1.7002
-17.0,-85.0,1.6999
-17.6,-73.8,1.6983
-19.4,-84.7,1.698
-1.2,-82.6,1.6977
-11.7,-83.1,1.6971
-19.1,-70.4,1.6963
-20.0,-78.6,1.6963
-2.9,-83.8,1.6961
-19.7,-79.7,1.6958
-19.2,-82.0,1.6954
-13.1,-79.3,1.6949
-9.1,-83.9,1.6938
-10.6,-84.1,1.6911
-19.3,-85.5,1.6897
-14.7,-79.8,1.6894
-14.0,-82.4,1.6886
-8.7,-81.1,1.6882
-20.0,-79.9,1.688
-6.1,-82.1,1.6832
-19.4,-83.5,1.683
-19.1,-81.4,1.6821
-20.0,-81.3,1.6818
-20.0,-78.7,1.6787999999999998
-19.0,-81.7,1.6775
-10.4,-84.2,1.6775
-14.0,-76.8,1.6772
-1.2,-81.1,1.6769
-19.8,-79.2,1.6757
-15.6,-75.6,1.6744
-19.5,-84.6,1.6741
-4.0,-83.6,1.6727
-18.7,-74.1,1.6726
-10.9,-85.3,1.6694
-18.5,-83.7,1.6683
-19.2,-79.6,1.6666
-16.2,-75.9,1.6663000000000001
-18.4,-86.0,1.6652
-18.2,-84.1,1.6649
-10.0,-79.5,1.6626
-16.4,-82.7,1.6615
-19.3,-81.2,1.6609
-13.2,-79.8,1.6604999999999999
-17.3,-83.1,1.6599
-17.8,-83.9,1.6594
-1.1,-82.4,1.6590999999999998
-17.0,-73.8,1.6588
-19.5,-78.7,1.6577
-12.7,-79.3,1.6572
-3.0,-82.6,1.6560000000000001
-2.4,-83.6,1.6547
-15.5,-77.3,1.6538
-2.5,-81.9,1.6525
-18.5,-73.7,1.6522000000000001
-7.2,-81.5,1.6516
-18.7,-81.9,1.6513
-11.9,-82.6,1.649
-5.0,-83.5,1.6486
-2.6,-82.2,1.6486
-2.4,-83.4,1.6486
-12.4,-80.1,1.6388
-17.9,-73.5,1.6386
-14.7,-77.5,1.6363
-7.5,-81.6,1.6358
-11.7,-78.6,1.6327
-17.1,-72.9,1.6326999999999998
-6.0,-82.1,1.6319
-18.5,-85.8,1.6303999999999998
-18.0,-82.3,1.6302
-5.8,-82.0,1.6288
-7.3,-82.1,1.6283
-18.3,-82.8,1.6276
-11.7,-84.7,1.6269
-5.6,-81.8,1.6258
-17.1,-75.1,1.6256000000000002
-5.3,-84.0,1.6244
-2.7,-81.8,1.6216
-16.0,-81.3,1.6207
-18.5,-74.0,1.6199
-3.8,-84.0,1.6191
-10.4,-85.0,1.6169
-18.1,-85.4,1.6166
-3.6,-80.8,1.6161
-5.8,-81.8,1.6158
-13.6,-77.1,1.6141
-16.8,-82.8,1.6133000000000002
-16.3,-76.0,1.6121
-17.9,-83.1,1.6119
-7.8,-80.3,1.6116
-6.9,-84.5,1.6108000000000002
-19.8,-70.4,1.6102
-18.1,-84.2,1.6085
-18.6,-81.1,1.6083
-8.8,-83.9,1.6036
-18.2,-82.8,1.6035
-16.4,-73.5,1.6020999999999999
-1.0,-83.5,1.6016
-18.2,-74.0,1.6013000000000002
-19.6,-70.6,1.5997
-18.0,-74.7,1.5977
-16.4,-74.2,1.5963
-1.4,-82.5,1.5958
-19.4,-70.4,1.5944
-1.3,-84.0,1.5938
-18.2,-84.0,1.5920999999999998
-12.7,-79.2,1.5920999999999998
-7.9,-84.2,1.5920999999999998
-18.5,-84.5,1.5913
-12.4,-78.3,1.5901
-18.6,-84.4,1.5894
-18.6,-81.6,1.5877000000000001
-16.8,-77.2,1.5877
-1.7,-84.8,1.5872
-18.9,-85.9,1.586
-18.2,-85.1,1.5833
-16.7,-85.6,1.583
-15.7,-76.7,1.5827
-5.3,-84.6,1.5819
-1.8,-85.3,1.581
-13.5,-77.6,1.5799
-4.1,-81.6,1.5796000000000001
-13.0,-77.7,1.5791
-19.4,-79.5,1.579
-8.2,-85.6,1.5788
-5.7,-81.9,1.5779999999999998
-6.9,-85.2,1.5769
-18.4,-81.3,1.5746
-18.1,-84.4,1.574
-15.1,-78.7,1.5719
-11.0,-84.4,1.5702
-1.6,-85.9,1.5701999999999998
-7.2,-81.7,1.5683
-19.3,-83.7,1.5671000000000002
-16.6,-85.8,1.5657
-18.9,-83.7,1.5613
-18.4,-77.0,1.561
-19.4,-80.1,1.5607000000000002
-19.6,-83.5,1.5607
-13.6,-76.3,1.5584999999999998
-18.9,-80.8,1.5577
-19.8,-85.8,1.5572
-11.8,-79.0,1.5563
-18.7,-81.4,1.5544
-17.0,-73.9,1.5535
-15.9,-83.6,1.5524
-13.6,-80.1,1.5519
-12.5,-78.2,1.5516
-1.2,-82.5,1.5511
-9.5,-84.0,1.5508000000000002
-15.2,-83.5,1.55
-5.5,-82.8,1.5497
-3.5,-83.1,1.5497
-12.5,-84.8,1.5493000000000001
-17.2,-74.9,1.5493000000000001
-19.9,-85.9,1.5471000000000001
-9.1,-80.3,1.5463
-10.0,-79.8,1.5444
-5.5,-83.2,1.5436
-8.3,-85.3,1.543
-17.7,-73.8,1.5427
-12.9,-78.4,1.5426000000000002
-9.3,-81.5,1.5405
-13.0,-79.6,1.5399
-10.0,-83.1,1.5386000000000002
-18.6,-81.0,1.5383
-19.9,-82.4,1.5382
-2.2,-83.4,1.5374
-18.4,-70.4,1.5372
-18.8,-83.6,1.5357
-13.8,-79.1,1.5352
-16.5,-81.6,1.5347
-16.8,-75.1,1.5346
-12.4,-79.1,1.5334999999999999
-2.0,-84.0,1.5333
-1.3,-85.9,1.533
-15.9,-81.1,1.5327000000000002
-19.8,-79.0,1.5324
-1.3,-85.4,1.5322
-8.2,-80.7,1.5277
-18.1,-82.7,1.5252
-1.5,-84.8,1.5250000000000001
-15.9,-81.3,1.5244
-2.5,-82.1,1.5227
-10.4,-79.5,1.5226
-19.4,-79.3,1.5206999999999997
-17.4,-83.2,1.5202
-17.0,-82.4,1.5196
-19.6,-82.0,1.5192999999999999
-3.5,-83.5,1.5177
-17.7,-83.3,1.5169
-17.7,-83.9,1.5154
-19.1,-85.0,1.5144
-9.3,-80.1,1.5129
-18.3,-70.5,1.5124
-19.1,-85.5,1.5118999999999998
-18.5,-81.1,1.5107
-8.5,-82.5,1.51
-19.8,-86.0,1.5063
-2.7,-84.3,1.5052
-17.8,-83.1,1.5033
-9.0,-84.1,1.5013
-18.2,-74.1,1.5002
-1.8,-84.1,1.5002
-17.3,-75.5,1.5
-1.3,-85.5,1.4997
-1.5,-84.2,1.498
-14.8,-77.2,1.4963
-15.1,-75.7,1.4938
-4.7,-81.8,1.4934999999999998
-3.3,-82.8,1.4925
-19.9,-82.0,1.4905
-15.8,-76.5,1.4897
-19.1,-74.3,1.4896
-6.6,-81.3,1.4888
-10.6,-84.9,1.4888
-20.0,-79.8,1.4877
-13.3,-78.9,1.4869
-5.3,-84.1,1.4847
-19.1,-85.3,1.4841
-18.4,-85.4,1.483
-5.3,-83.9,1.4827
-3.6,-84.4,1.4827
-9.3,-81.9,1.4794
-9.3,-81.6,1.4775
-18.1,-85.1,1.4772
-4.0,-81.6,1.4754
-1.9,-84.9,1.4747
-10.6,-83.7,1.473
-5.4,-83.3,1.4705
-2.4,-81.9,1.4702
-3.8,-80.9,1.4672
-8.0,-84.3,1.4672
-12.3,-79.6,1.4663
-18.4,-73.7,1.466
-19.5,-85.7,1.4635
-14.4,-76.3,1.4608
-13.9,-82.3,1.4608
-8.0,-83.9,1.4605
-15.3,-76.5,1.4599
-1.1,-85.0,1.4588
-11.2,-84.4,1.4583
-18.8,-73.7,1.4574
-19.0,-84.0,1.4565000000000001
-9.9,-83.6,1.456
-15.8,-76.6,1.4547
-11.5,-83.7,1.4533
-17.3,-75.3,1.4525
-19.6,-78.7,1.4508
-8.9,-83.8,1.4474
-14.2,-76.7,1.4466
-9.1,-84.0,1.4465000000000001
-9.6,-84.5,1.4457
-4.3,-82.5,1.4455
-5.3,-83.1,1.4452
-7.3,-83.8,1.4438
-17.1,-85.9,1.4436
-19.8,-82.1,1.4432
-18.8,-79.1,1.4427
-8.8,-84.6,1.4426999999999999
-16.3,-78.9,1.4405
-13.0,-78.7,1.4402
-18.8,-83.7,1.4386
-20.0,-80.5,1.4385
-18.9,-76.4,1.4349
-18.6,-70.7,1.4327
-18.9,-84.5,1.4325999999999999
-19.1,-80.1,1.4301
-6.0,-81.2,1.4291
-19.3,-79.9,1.4287999999999998
-19.9,-83.9,1.4274
-5.8,-84.0,1.4261
-4.3,-81.8,1.4261
-19.3,-84.5,1.4245999999999999
-18.3,-85.4,1.4226999999999999
-18.8,-85.6,1.4222
-17.0,-83.4,1.4213
-13.6,-80.6,1.4208
-10.2,-84.9,1.4199
-8.2,-84.4,1.4184999999999999
-11.3,-79.2,1.4177
-19.9,-85.4,1.4166
-3.9,-84.1,1.4158
-19.8,-70.5,1.415
