detection_id,detection_date,structure_id,lon,lat,structure_start_date,structure_end_date,label,label_confidence
S1AB_AD_MEDIAN_COMP_20201201T000000_20210530T000000_WEST_32_TILE_342;-77.1664510;-12.035538,2021-03-01,678354,-77.16645071574291,-12.035518382559024,2017-09-01,2021-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20200703T000000_20201230T000000_WEST_32_TILE_342;-77.1664510;-12.035538,2020-10-01,678354,-77.16645071574291,-12.035518382559024,2017-09-01,2021-03-01,noise,high
,2018-02-01,559585,-80.89711768355622,-2.17638285906277,2017-10-01,2019-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20170803T000000_20180130T000000_WEST_40_TILE_159;-80.8969020;-2.1759860,2017-11-01,559585,-80.89711768355622,-2.17638285906277,2017-10-01,2019-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20180131T000000_20180730T000000_WEST_40_TILE_159;-80.8972310;-2.1768100,2018-05-01,559585,-80.89711768355622,-2.17638285906277,2017-10-01,2019-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20201201T000000_20210530T000000_WEST_32_TILE_342;-77.1887290;-12.012002,2021-03-01,587523,-77.18866287879358,-12.011877105756048,2017-10-01,2021-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20180503T000000_20181030T000000_WEST_32_TILE_342;-77.1885490;-12.011823,2018-08-01,587523,-77.18866287879358,-12.011877105756048,2017-10-01,2021-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20210503T000000_20211030T000000_WEST_32_TILE_342;-77.1886600;-12.011929,2021-08-01,587523,-77.18866287879358,-12.011877105756048,2017-10-01,2021-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20201103T000000_20210502T000000_WEST_32_TILE_342;-77.1887290;-12.012002,2021-02-01,587523,-77.18866287879358,-12.011877105756048,2017-10-01,2021-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20240501T000000_20241101T000000_FULL_76_TILE_178;-81.9266230;-1.2131750,2024-08-01,592333,-81.92655442850494,-1.2130496687184529,2017-11-01,,noise,high
S1AB_AD_MEDIAN_COMP_20200703T000000_20201230T000000_WEST_40_TILE_178;-81.9265210;-1.2130720,2020-10-01,592333,-81.92655442850494,-1.2130496687184529,2017-11-01,,noise,high
S1AB_AD_MEDIAN_COMP_20171103T000000_20180502T000000_WEST_40_TILE_178;-81.9266230;-1.2129950,2018-02-01,592333,-81.92655442850494,-1.2130496687184529,2017-11-01,,noise,high
S1AB_AD_MEDIAN_COMP_20190803T000000_20200130T000000_WEST_32_TILE_342;-77.1671690;-12.032035,2019-11-01,719104,-77.16720786714161,-12.03190658479884,2017-11-01,2025-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20190603T000000_20191130T000000_WEST_32_TILE_323;-76.3016550;-13.694804,2019-09-01,392785,-76.3016586330377,-13.6948004650708,2017-11-01,2021-09-01,oil,high
S1AB_AD_MEDIAN_COMP_20190101T000000_20190630T000000_WEST_32_TILE_323;-76.3017320;-13.694727,2019-04-01,392785,-76.3016586330377,-13.6948004650708,2017-11-01,2021-09-01,oil,high
,2020-01-01,392785,-76.3016586330377,-13.6948004650708,2017-11-01,2021-09-01,oil,high
S1AB_AD_MEDIAN_COMP_20210603T000000_20211130T000000_WEST_32_TILE_323;-76.3017320;-13.694727,2021-09-01,392785,-76.3016586330377,-13.6948004650708,2017-11-01,2021-09-01,oil,high
S1AB_AD_MEDIAN_COMP_20170902T000000_20180301T000000_WEST_32_TILE_342;-77.1623180;-12.034281,2017-12-01,624074,-77.1623184654293,-12.034190872178758,2017-12-01,2018-04-01,noise,high
,2018-05-01,574476,-76.93181076352423,-12.26119514447576,2017-12-01,2025-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20200303T000000_20200830T000000_WEST_32_TILE_343;-76.9318110;-12.261195,2020-06-01,574476,-76.93181076352423,-12.26119514447576,2017-12-01,2025-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20230801T000000_20240201T000000_FULL_76_TILE_139;-80.7831580;-3.6346730,2023-11-01,432681,-80.783216360977,-3.634740255359481,2018-01-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20230401T000000_20231001T000000_FULL_76_TILE_139;-80.7832360;-3.6346620,2023-07-01,432681,-80.783216360977,-3.634740255359481,2018-01-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20240901T000000_20250301T000000_FULL_76_TILE_139;-80.7830910;-3.6347410,2024-12-01,432681,-80.783216360977,-3.634740255359481,2018-01-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20241101T000000_20250501T000000_FULL_76_TILE_139;-80.7831470;-3.6346870,2025-02-01,432681,-80.783216360977,-3.634740255359481,2018-01-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20200603T000000_20201130T000000_WEST_40_TILE_158;-81.2394120;-2.4195220,2020-09-01,598168,-81.23941221393416,-2.4195223862475195,2018-02-01,2025-05-01,noise,high
S1AB_AD_MEDIAN_COMP_20200303T000000_20200830T000000_WEST_40_TILE_158;-81.2394120;-2.4195220,2020-06-01,598168,-81.23941221393416,-2.4195223862475195,2018-02-01,2025-05-01,noise,high
S1AB_AD_MEDIAN_COMP_20191202T000000_20200530T000000_WEST_40_TILE_158;-81.2394120;-2.4195220,2020-03-01,598168,-81.23941221393416,-2.4195223862475195,2018-02-01,2025-05-01,noise,high
,2021-01-01,598168,-81.23941221393416,-2.4195223862475195,2018-02-01,2025-05-01,noise,high
S1AB_AD_MEDIAN_COMP_20200402T000000_20200929T000000_WEST_40_TILE_158;-81.2394120;-2.4195220,2020-07-01,598168,-81.23941221393416,-2.4195223862475195,2018-02-01,2025-05-01,noise,high
S1AB_AD_MEDIAN_COMP_20180703T000000_20181230T000000_WEST_41_TILE_060;-79.9571570;-6.8432760,2018-10-01,572126,-79.9572431193763,-6.843360701220701,2018-02-01,2021-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20180101T000000_20180630T000000_WEST_32_TILE_342;-77.1683150;-12.019189,2018-04-01,559890,-77.16832571415756,-12.019211815867903,2018-02-01,2019-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20180303T000000_20180830T000000_WEST_32_TILE_342;-77.1663610;-12.039132,2018-06-01,454735,-77.1663159684436,-12.039131606245002,2018-02-01,2018-07-01,noise,medium
S1AB_AD_MEDIAN_COMP_20180603T000000_20181130T000000_WEST_32_TILE_362;-77.1555650;-11.936907,2018-09-01,698328,-77.15548284652823,-11.936898613951032,2018-02-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20231201T000000_20240601T000000_FULL_59_TILE_362;-77.1554910;-11.936813,2024-03-01,698328,-77.15548284652823,-11.936898613951032,2018-02-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20230601T000000_20231201T000000_FULL_76_TILE_159;-80.8236120;-2.4013460,2023-09-01,661654,-80.82374852329683,-2.4013532553749646,2018-03-01,2026-02-01,noise,high
S1AB_AD_MEDIAN_COMP_20171201T000000_20180530T000000_WEST_40_TILE_159;-80.8235820;-2.4013760,2018-03-01,661654,-80.82374852329683,-2.4013532553749646,2018-03-01,2026-02-01,noise,high
S1AB_AD_MEDIAN_COMP_20210801T000000_20220201T000000_WEST_40_TILE_159;-80.8237750;-2.4013640,2021-11-01,661654,-80.82374852329683,-2.4013532553749646,2018-03-01,2026-02-01,noise,high
,2021-07-01,661654,-80.82374852329683,-2.4013532553749646,2018-03-01,2026-02-01,noise,high
S1AB_AD_MEDIAN_COMP_20251101T000000_20260501T000000_FULL_76_TILE_159;-80.8237620;-2.4013760,2026-02-01,661654,-80.82374852329683,-2.4013532553749646,2018-03-01,2026-02-01,noise,high
S1AB_AD_MEDIAN_COMP_20180402T000000_20180929T000000_WEST_40_TILE_079;-80.1585590;-6.6818490,2018-07-01,589676,-80.15851004594795,-6.6818689173033645,2018-03-01,2024-11-01,noise,high
S1AB_AD_MEDIAN_COMP_20180303T000000_20180830T000000_WEST_40_TILE_079;-80.1585590;-6.6818490,2018-06-01,589676,-80.15851004594795,-6.6818689173033645,2018-03-01,2024-11-01,noise,high
S1AB_AD_MEDIAN_COMP_20220601T000000_20221201T000000_FULL_76_TILE_079;-80.1583800;-6.6819390,2022-09-01,589676,-80.15851004594795,-6.6818689173033645,2018-03-01,2024-11-01,noise,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_079;-80.1584810;-6.6817680,2019-10-01,589676,-80.15851004594795,-6.6818689173033645,2018-03-01,2024-11-01,noise,high
S1AB_AD_MEDIAN_COMP_20220501T000000_20221101T000000_FULL_76_TILE_079;-80.1583800;-6.6819390,2022-08-01,589676,-80.15851004594795,-6.6818689173033645,2018-03-01,2024-11-01,noise,high
S1AB_AD_MEDIAN_COMP_20221001T000000_20230401T000000_FULL_76_TILE_079;-80.1585590;-6.6821180,2023-01-01,589676,-80.15851004594795,-6.6818689173033645,2018-03-01,2024-11-01,noise,high
,2020-03-01,571258,-81.2404901922751,-2.426888571577299,2018-04-01,2023-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20200102T000000_20200630T000000_WEST_40_TILE_158;-81.2404900;-2.4268890,2020-04-01,571258,-81.2404901922751,-2.426888571577299,2018-04-01,2023-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_158;-81.2404900;-2.4269780,2019-10-01,571258,-81.2404901922751,-2.426888571577299,2018-04-01,2023-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20180101T000000_20180630T000000_WEST_40_TILE_158;-81.2404900;-2.4269780,2018-04-01,571258,-81.2404901922751,-2.426888571577299,2018-04-01,2023-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20200703T000000_20201230T000000_WEST_40_TILE_158;-81.2404900;-2.4269780,2020-10-01,571258,-81.2404901922751,-2.426888571577299,2018-04-01,2023-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20201201T000000_20210530T000000_WEST_40_TILE_158;-81.2139000;-2.4778230,2021-03-01,714834,-81.21382819464829,-2.477984744940938,2018-04-01,2023-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20230401T000000_20231001T000000_FULL_76_TILE_158;-81.2137200;-2.4780030,2023-07-01,714834,-81.21382819464829,-2.477984744940938,2018-04-01,2023-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20201103T000000_20210502T000000_WEST_40_TILE_158;-81.2739080;-2.4496160,2021-02-01,612570,-81.27390752084433,-2.4495261167371107,2018-05-01,2021-06-01,noise,high
S1AB_AD_MEDIAN_COMP_20200102T000000_20200630T000000_WEST_40_TILE_158;-81.2739080;-2.4494360,2020-04-01,612570,-81.27390752084433,-2.4495261167371107,2018-05-01,2021-06-01,noise,high
,2021-01-01,600132,-80.79764545095203,-3.6028521159888847,2018-05-01,2025-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20180902T000000_20190301T000000_WEST_40_TILE_139;-80.7978000;-3.6029630,2018-12-01,600132,-80.79764545095203,-3.6028521159888847,2018-05-01,2025-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20211201T000000_20220601T000000_FULL_76_TILE_139;-80.7978000;-3.6030530,2022-03-01,600132,-80.79764545095203,-3.6028521159888847,2018-05-01,2025-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20190101T000000_20190630T000000_WEST_40_TILE_139;-80.7978000;-3.6028730,2019-04-01,600132,-80.79764545095203,-3.6028521159888847,2018-05-01,2025-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20230701T000000_20240101T000000_FULL_76_TILE_139;-80.7976210;-3.6027830,2023-10-01,600132,-80.79764545095203,-3.6028521159888847,2018-05-01,2025-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20200303T000000_20200830T000000_WEST_40_TILE_139;-80.7976210;-3.6029630,2020-06-01,600132,-80.79764545095203,-3.6028521159888847,2018-05-01,2025-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20180131T000000_20180730T000000_WEST_32_TILE_342;-77.1678880;-12.036796,2018-05-01,427699,-77.1677383009601,-12.036646267310998,2018-05-01,2022-06-01,noise,high
S1AB_AD_MEDIAN_COMP_20190303T000000_20190830T000000_WEST_40_TILE_178;-81.9074890;-1.2153310,2019-06-01,554404,-81.90750063053066,-1.215368203772908,2018-06-01,,noise,high
S1AB_AD_MEDIAN_COMP_20200703T000000_20201230T000000_WEST_40_TILE_178;-81.9074890;-1.2153310,2020-10-01,554404,-81.90750063053066,-1.215368203772908,2018-06-01,,noise,high
S1AB_AD_MEDIAN_COMP_20250301T000000_20250901T000000_FULL_76_TILE_178;-81.9074760;-1.2154080,2025-06-01,554404,-81.90750063053066,-1.215368203772908,2018-06-01,,noise,high
S1AB_AD_MEDIAN_COMP_20210131T000000_20210730T000000_WEST_40_TILE_139;-80.7521660;-3.5878710,2021-05-01,122385,-80.7520402396869,-3.58776344694297,2018-06-01,2025-06-01,noise,high
S1AB_AD_MEDIAN_COMP_20180303T000000_20180830T000000_WEST_40_TILE_139;-80.2586320;-3.3116390,2018-06-01,695280,-80.25834607567792,-3.3116674978493728,2018-06-01,2018-12-01,noise,high
S1AB_AD_MEDIAN_COMP_20220101T000000_20220701T000000_FULL_77_TILE_001;-78.5739310;-9.1182590,2022-04-01,582151,-78.57387121520281,-9.118117226683264,2018-06-01,2022-04-01,noise,high
S1AB_AD_MEDIAN_COMP_20180402T000000_20180929T000000_WEST_40_TILE_158;-81.1855130;-2.4733310,2018-07-01,957599,-81.185513296887,-2.4733314717662784,2018-07-01,2018-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20191003T000000_20200331T000000_WEST_40_TILE_159;-80.8858350;-2.1817380,2020-01-01,680407,-80.88581866163187,-2.1817323874835512,2018-07-01,2021-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20181103T000000_20190502T000000_WEST_40_TILE_159;-80.8860150;-2.1817380,2019-02-01,680407,-80.88581866163187,-2.1817323874835512,2018-07-01,2021-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20191003T000000_20200331T000000_WEST_40_TILE_118;-81.3185760;-4.4365100,2020-01-01,480336,-81.3186708027201,-4.43637459531085,2018-08-01,2021-05-01,oil,high
S1AB_AD_MEDIAN_COMP_20181201T000000_20190530T000000_WEST_40_TILE_158;-81.1321530;-2.4802480,2019-03-01,565265,-81.13211219622552,-2.4803682748268905,2018-08-01,2022-06-01,noise,high
S1AB_AD_MEDIAN_COMP_20201003T000000_20210401T000000_WEST_40_TILE_158;-81.1321530;-2.4803380,2021-01-01,565265,-81.13211219622552,-2.4803682748268905,2018-08-01,2022-06-01,noise,high
S1AB_AD_MEDIAN_COMP_20210801T000000_20220201T000000_WEST_32_TILE_362;-77.1592530;-11.987664,2021-11-01,687053,-77.15936786560394,-11.987782822844656,2018-08-01,2024-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20180503T000000_20181030T000000_WEST_32_TILE_323;-76.2654400;-13.767760,2018-08-01,1010170,-76.26544048576437,-13.767714791708404,2018-08-01,2019-09-01,oil,high
S1AB_AD_MEDIAN_COMP_20201201T000000_20210530T000000_WEST_32_TILE_284;-75.0714000;-15.455245,2021-03-01,592556,-75.07139981011272,-15.454945530263092,2018-08-01,2026-04-01,noise,high
S1AB_AD_MEDIAN_COMP_20220501T000000_20221101T000000_FULL_59_TILE_284;-75.0714000;-15.455245,2022-08-01,592556,-75.07139981011272,-15.454945530263092,2018-08-01,2026-04-01,noise,high
S1AB_AD_MEDIAN_COMP_20210703T000000_20211230T000000_WEST_32_TILE_284;-75.0714000;-15.455245,2021-10-01,592556,-75.07139981011272,-15.454945530263092,2018-08-01,2026-04-01,noise,high
S1AB_AD_MEDIAN_COMP_20180703T000000_20181230T000000_WEST_40_TILE_118;-81.2939530;-4.5654310,2018-10-01,221304,-81.2938206219042,-4.5654433357634,2018-09-01,2022-01-01,oil,high
S1AB_AD_MEDIAN_COMP_20180703T000000_20181230T000000_WEST_32_TILE_343;-76.8655150;-12.323359,2018-10-01,581475,-76.86560492710515,-12.323298674461014,2018-09-01,2026-02-01,noise,high
S1AB_AD_MEDIAN_COMP_20210303T000000_20210830T000000_WEST_32_TILE_343;-76.8655150;-12.323359,2021-06-01,581475,-76.86560492710515,-12.323298674461014,2018-09-01,2026-02-01,noise,high
S1AB_AD_MEDIAN_COMP_20231101T000000_20240501T000000_FULL_59_TILE_343;-76.8655150;-12.323359,2024-02-01,581475,-76.86560492710515,-12.323298674461014,2018-09-01,2026-02-01,noise,high
S1AB_AD_MEDIAN_COMP_20180603T000000_20181130T000000_WEST_32_TILE_284;-75.4440210;-15.877094,2018-09-01,836495,-75.44402098996548,-15.877093826113654,2018-09-01,2018-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20250301T000000_20250901T000000_FULL_76_TILE_139;-80.5848320;-3.4145860,2025-06-01,408628,-80.584932001138,-3.4146194046642,2018-12-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20220401T000000_20221001T000000_FULL_76_TILE_139;-80.5849000;-3.4146760,2022-07-01,408628,-80.584932001138,-3.4146194046642,2018-12-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20230901T000000_20240301T000000_FULL_76_TILE_139;-80.5848870;-3.4146650,2023-12-01,408628,-80.584932001138,-3.4146194046642,2018-12-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20201201T000000_20210530T000000_WEST_40_TILE_139;-80.5849770;-3.4146630,2021-03-01,408628,-80.584932001138,-3.4146194046642,2018-12-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20230601T000000_20231201T000000_FULL_76_TILE_139;-80.5849000;-3.4146760,2023-09-01,408628,-80.584932001138,-3.4146194046642,2018-12-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20190402T000000_20190929T000000_WEST_40_TILE_139;-80.5850790;-3.4145860,2019-07-01,408628,-80.584932001138,-3.4146194046642,2018-12-01,2026-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20181003T000000_20190401T000000_WEST_41_TILE_020;-79.0022480;-8.2302750,2019-01-01,380958,-79.0022609764386,-8.23021272287722,2018-12-01,2019-04-01,oil,low
,2021-01-01,54915,-78.4289430160378,-9.437520711902874,2018-12-01,2026-04-01,oil,low
,2019-10-01,54915,-78.4289430160378,-9.437520711902874,2018-12-01,2026-04-01,oil,low
S1AB_AD_MEDIAN_COMP_20190402T000000_20190929T000000_WEST_32_TILE_343;-76.8671320;-12.396841,2019-07-01,753672,-76.86719195076701,-12.396720977019717,2018-12-01,2024-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20220701T000000_20230101T000000_FULL_59_TILE_343;-76.8671320;-12.396661,2022-10-01,753672,-76.86719195076701,-12.396720977019717,2018-12-01,2024-09-01,noise,high
S1AB_AD_MEDIAN_COMP_20210703T000000_20211230T000000_WEST_32_TILE_343;-76.7983210;-12.415166,2021-10-01,695014,-76.79829865441616,-12.415233757822929,2019-01-01,2021-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20181103T000000_20190502T000000_WEST_40_TILE_178;-81.3109180;-1.9197900,2019-02-01,672655,-81.31091811055006,-1.919744677927623,2019-02-01,2019-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20190101T000000_20190630T000000_WEST_32_TILE_362;-77.1646540;-11.902767,2019-04-01,504383,-77.1645141150668,-11.9026816928343,2019-02-01,2019-04-01,oil,low
,2020-10-01,649448,-81.27786010809446,-2.373708306757424,2019-04-01,2024-12-01,noise,high
S1AB_AD_MEDIAN_COMP_20230601T000000_20231201T000000_FULL_76_TILE_159;-80.9178150;-2.2058130,2023-09-01,886720,-80.9179950052762,-2.205633517098661,2019-04-01,2023-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20230301T000000_20230901T000000_FULL_76_TILE_159;-80.9178150;-2.2059030,2023-06-01,886720,-80.9179950052762,-2.205633517098661,2019-04-01,2023-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20190303T000000_20190830T000000_WEST_40_TILE_159;-80.9131440;-2.2061730,2019-06-01,876321,-80.91323393428122,-2.2059928432150167,2019-05-01,2019-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20190131T000000_20190730T000000_WEST_40_TILE_139;-80.5938830;-3.6185040,2019-05-01,784357,-80.59384435154102,-3.618542295189122,2019-05-01,2021-03-01,oil,high
S1AB_AD_MEDIAN_COMP_20210101T000000_20210630T000000_WEST_41_TILE_020;-79.0406960;-8.1728720,2021-04-01,642327,-79.04071369082726,-8.17292635383804,2019-05-01,2024-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20200402T000000_20200929T000000_WEST_40_TILE_139;-80.5934340;-3.6180550,2020-07-01,531740,-80.5935788160825,-3.6181605205113305,2019-06-01,2021-12-01,oil,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_139;-80.5865170;-3.6179650,2019-10-01,438685,-80.5865036129941,-3.6179962862163295,2019-06-01,2020-01-01,oil,high
S1AB_AD_MEDIAN_COMP_20190603T000000_20191130T000000_WEST_40_TILE_139;-80.5927150;-3.6203000,2019-09-01,684576,-80.59286476009667,-3.620360314228513,2019-07-01,2019-12-01,noise,high
S1AB_AD_MEDIAN_COMP_20190402T000000_20190929T000000_WEST_40_TILE_139;-80.2942050;-3.2561230,2019-07-01,809590,-80.2942048719836,-3.256123410348029,2019-07-01,2019-07-01,noise,high
S1AB_AD_MEDIAN_COMP_20200303T000000_20200830T000000_WEST_40_TILE_138;-81.7082210;-3.8328420,2020-06-01,588789,-81.70816957156575,-3.832905988133021,2019-08-01,,noise,high
S1AB_AD_MEDIAN_COMP_20190503T000000_20191030T000000_WEST_40_TILE_139;-80.5123160;-3.3251140,2019-08-01,874266,-80.51231582296782,-3.3251140241684087,2019-08-01,2019-08-01,noise,high
S1AB_AD_MEDIAN_COMP_20190503T000000_20191030T000000_WEST_40_TILE_139;-80.4921940;-3.2992430,2019-08-01,793735,-80.49219356060355,-3.299242543985766,2019-08-01,2019-08-01,noise,high
S1AB_AD_MEDIAN_COMP_20190503T000000_20191030T000000_WEST_40_TILE_139;-80.2805500;-3.2618730,2019-08-01,894495,-80.28055047966498,-3.2618726281663943,2019-08-01,2019-08-01,noise,high
,2023-07-01,629201,-77.17732123918121,-11.922258325554433,2019-08-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20190902T000000_20200229T000000_WEST_32_TILE_362;-77.1773200;-11.922351,2019-12-01,629201,-77.17732123918121,-11.922258325554433,2019-08-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20230901T000000_20240301T000000_FULL_59_TILE_362;-77.1773200;-11.922261,2023-12-01,629201,-77.17732123918121,-11.922258325554433,2019-08-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20220301T000000_20220901T000000_FULL_59_TILE_362;-77.1773310;-11.922158,2022-06-01,629201,-77.17732123918121,-11.922258325554433,2019-08-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20210402T000000_20210929T000000_WEST_32_TILE_362;-77.1773090;-11.922360,2021-07-01,629201,-77.17732123918121,-11.922258325554433,2019-08-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20230801T000000_20240201T000000_FULL_59_TILE_362;-77.1772980;-11.922171,2023-11-01,629201,-77.17732123918121,-11.922258325554433,2019-08-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20210703T000000_20211230T000000_WEST_32_TILE_343;-76.7993990;-12.413010,2021-10-01,728714,-76.79939909064501,-12.413010427491958,2019-09-01,2021-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20230201T000000_20230801T000000_FULL_76_TILE_158;-81.1847950;-2.4721640,2023-05-01,585773,-81.18486980981913,-2.4722259939799573,2019-10-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20200803T000000_20210130T000000_WEST_40_TILE_158;-81.1847950;-2.4722530,2020-11-01,585773,-81.18486980981913,-2.4722259939799573,2019-10-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20210303T000000_20210830T000000_WEST_40_TILE_158;-81.1848840;-2.4722530,2021-06-01,585773,-81.18486980981913,-2.4722259939799573,2019-10-01,2026-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_139;-80.5617230;-3.3229580,2019-10-01,772887,-80.5617231635944,-3.322958067486522,2019-10-01,2019-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_139;-80.5471700;-3.3208020,2019-10-01,753815,-80.54717045599166,-3.3208021108046357,2019-10-01,2019-11-01,noise,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_139;-80.4999190;-3.3048120,2019-10-01,949482,-80.49991907204696,-3.304812098747308,2019-10-01,2019-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20200803T000000_20210130T000000_WEST_40_TILE_118;-81.2950290;-4.5692710,2020-11-01,534582,-81.2951459975422,-4.56915308586395,2019-12-01,2020-11-01,oil,high
S1AB_AD_MEDIAN_COMP_20220601T000000_20221201T000000_FULL_59_TILE_323;-76.2659790;-13.767850,2022-09-01,467248,-76.2659076097204,-13.7676878424283,2019-12-01,2024-09-01,oil,high
S1AB_AD_MEDIAN_COMP_20191202T000000_20200530T000000_WEST_40_TILE_118;-81.2982520;-4.5661370,2020-03-01,291913,-81.2982895657645,-4.566151190368821,2020-02-01,2020-07-01,oil,high
S1AB_AD_MEDIAN_COMP_20210303T000000_20210830T000000_WEST_40_TILE_158;-81.1592820;-2.4778230,2021-06-01,546286,-81.1592027377223,-2.4779231774773627,2020-02-01,2024-11-01,noise,high
S1AB_AD_MEDIAN_COMP_20191103T000000_20200501T000000_WEST_32_TILE_362;-77.1484070;-11.996628,2020-02-01,801628,-77.14840741160093,-11.996628460227074,2020-02-01,2020-02-01,noise,high
S1AB_AD_MEDIAN_COMP_20210303T000000_20210830T000000_WEST_40_TILE_118;-81.2940300;-4.5631720,2021-06-01,458936,-81.2938886193872,-4.563249147205801,2020-03-01,2023-01-01,oil,high
S1AB_AD_MEDIAN_COMP_20201201T000000_20210530T000000_WEST_41_TILE_001;-78.5702480;-9.1358660,2021-03-01,574371,-78.57018034493184,-9.135948104531236,2020-03-01,2024-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20200603T000000_20201130T000000_WEST_41_TILE_001;-78.5701580;-9.1359560,2020-09-01,574371,-78.57018034493184,-9.135948104531236,2020-03-01,2024-10-01,noise,high
S1AB_AD_MEDIAN_COMP_20200102T000000_20200630T000000_WEST_40_TILE_158;-81.2295310;-2.4569820,2020-04-01,623326,-81.22953074580883,-2.457071965123716,2020-04-01,2025-03-01,noise,high
S1AB_AD_MEDIAN_COMP_20210603T000000_20211130T000000_WEST_40_TILE_098;-81.0966700;-5.0458370,2021-09-01,537257,-81.0966699152938,-5.04585940878454,2020-04-01,,oil,low
S1AB_AD_MEDIAN_COMP_20220401T000000_20221001T000000_FULL_76_TILE_098;-81.0965800;-5.0460170,2022-07-01,537257,-81.0966699152938,-5.04585940878454,2020-04-01,,oil,low
,2026-02-01,537257,-81.0966699152938,-5.04585940878454,2020-04-01,,oil,low
S1AB_AD_MEDIAN_COMP_20241101T000000_20250501T000000_FULL_76_TILE_098;-81.0966830;-5.0458500,2025-02-01,537257,-81.0966699152938,-5.04585940878454,2020-04-01,,oil,low
S1AB_AD_MEDIAN_COMP_20240301T000000_20240901T000000_FULL_76_TILE_099;-80.9550060;-5.8125490,2024-06-01,41274,-80.9550055949819,-5.81272870895219,2020-04-01,2025-06-01,oil,low
